813.5164835,0
821.1721612,0
824.3956044,0
821.1721612,0
817.9487179,0
814.7252747,0
806.6666667,0
801.8315018,0
801.025641,0
801.8315018,0
803.8461538,0
798.2051282,0
789.7435897,0
798.2051282,0
810.6959707,0
808.2783883,0
809.8901099,0
819.5604396,0
815.1282051,0
809.0842491,0
809.8901099,0
798.2051282,0
794.1758242,0
801.025641,0
792.5641026,0
787.3260073,0
790.5494505,0
788.9377289,0
789.3406593,0
785.3113553,0
773.6263736,0
778.8644689,0
805.4578755,0
813.9194139,0
809.0842491,0
805.8608059,0
796.1904762,0
788.9377289,0
791.7582418,0
794.981685,0
793.7728938,0
794.981685,0
799.4139194,0
794.5787546,0
791.3553114,0
797.8021978,0
801.4285714,0
804.2490842,0
805.8608059,0
801.8315018,0
802.2344322,0
809.8901099,0
812.3076923,0
802.6373626,0
807.8754579,0
813.5164835,0
812.3076923,0
818.3516484,0
817.5457875,0
814.3223443,0
813.9194139,0
805.0549451,0
795.7875458,0
801.8315018,0
810.6959707,0
816.7399267,0
819.5604396,0
817.5457875,0
817.9487179,0
815.9340659,0
814.3223443,0
814.3223443,0
809.8901099,0
810.6959707,0
816.3369963,0
820.3663004,0
818.7545788,0
807.8754579,0
803.8461538,0
808.2783883,0
809.8901099,0
809.4871795,0
807.0695971,0
801.4285714,0
798.6080586,0
798.6080586,0
803.040293,0
807.8754579,0
808.6813187,0
803.8461538,0
797.3992674,0
803.4432234,0
815.9340659,0
813.9194139,0
802.2344322,0
799.8168498,0
806.2637363,0
808.2783883,0
806.6666667,0
798.6080586,0
792.1611722,0
794.981685,0
796.1904762,0
793.7728938,0
790.952381,0
788.1318681,0
793.3699634,0
797.8021978,0
797.3992674,0
803.040293,0
804.6520147,0
802.6373626,0
801.8315018,0
794.981685,0
795.7875458,0
803.4432234,0
806.2637363,0
805.8608059,0
807.4725275,0
804.2490842,0
799.010989,0
805.8608059,0
807.4725275,0
801.4285714,0
796.1904762,0
793.3699634,0
801.025641,0
806.2637363,0
808.2783883,0
806.2637363,0
808.6813187,0
811.5018315,0
805.8608059,0
806.2637363,0
809.0842491,0
806.6666667,0
807.4725275,0
807.8754579,0
803.040293,0
803.4432234,0
807.4725275,0
810.6959707,0
813.9194139,0
812.3076923,0
808.6813187,0
809.8901099,0
809.4871795,0
805.4578755,0
806.6666667,0
808.2783883,0
811.9047619,0
805.8608059,0
799.010989,0
805.8608059,0
810.6959707,0
807.8754579,0
804.6520147,0
813.1135531,0
822.3809524,0
819.5604396,0
822.3809524,0
824.7985348,0
815.5311355,0
814.3223443,0
823.1868132,0
823.1868132,0
817.1428571,0
817.1428571,0
815.1282051,0
814.3223443,0
811.9047619,0
806.6666667,0
812.7106227,0
814.3223443,0
811.0989011,0
813.1135531,0
813.1135531,0
807.4725275,0
810.6959707,0
815.5311355,0
809.0842491,0
807.8754579,0
811.9047619,0
805.4578755,0
799.4139194,0
804.2490842,0
803.040293,0
800.2197802,0
805.8608059,0
808.2783883,0
808.6813187,0
802.2344322,0
799.010989,0
804.6520147,0
806.2637363,0
803.8461538,0
806.2637363,0
804.6520147,0
802.2344322,0
806.2637363,0
807.8754579,0
807.0695971,0
806.6666667,0
807.4725275,0
806.6666667,0
802.2344322,0
801.025641,0
798.2051282,0
803.040293,0
808.6813187,0
808.2783883,0
809.0842491,0
810.2930403,0
809.0842491,0
805.4578755,0
802.6373626,0
804.2490842,0
802.2344322,0
799.010989,0
798.6080586,0
802.6373626,0
809.8901099,0
809.4871795,0
808.6813187,0
815.1282051,0
818.3516484,0
812.7106227,0
809.4871795,0
