797.8021978,0
819.96337,0
832.0512821,0
809.8901099,0
797.3992674,0
819.5604396,0
830.8424908,0
809.4871795,0
790.1465201,0
801.025641,0
827.2161172,0
817.5457875,0
786.9230769,0
790.952381,0
817.1428571,0
823.992674,0
819.5604396,0
813.5164835,0
829.6336996,0
834.0659341,0
804.6520147,0
785.7142857,0
805.8608059,0
806.2637363,0
773.2234432,0
754.6886447,0
751.4652015,0
771.6117216,0
772.8205128,0
737.7655678,0
732.1245421,0
763.956044,0
781.6849817,0
767.1794872,0
763.5531136,0
785.7142857,0
805.4578755,0
794.981685,0
780.8791209,0
791.7582418,0
812.3076923,0
807.4725275,0
782.4908425,0
787.7289377,0
815.1282051,0
811.0989011,0
786.1172161,0
787.7289377,0
814.3223443,0
817.1428571,0
796.1904762,0
789.7435897,0
806.6666667,0
822.7838828,0
806.2637363,0
785.3113553,0
801.025641,0
830.8424908,0
822.7838828,0
806.2637363,0
824.7985348,0
846.959707,0
846.5567766,0
827.6190476,0
811.9047619,0
823.992674,0
829.2307692,0
810.2930403,0
804.2490842,0
814.3223443,0
827.2161172,0
815.5311355,0
793.7728938,0
803.4432234,0
824.3956044,0
819.96337,0
805.8608059,0
809.8901099,0
819.5604396,0
817.9487179,0
803.4432234,0
801.8315018,0
822.3809524,0
834.4688645,0
815.1282051,0
796.996337,0
815.5311355,0
836.4835165,0
826.007326,0
805.0549451,0
819.1575092,0
840.9157509,0
838.0952381,0
812.7106227,0
805.4578755,0
822.3809524,0
821.5750916,0
797.8021978,0
794.5787546,0
818.3516484,0
828.4249084,0
820.7692308,0
798.2051282,0
798.2051282,0
810.2930403,0
798.2051282,0
782.0879121,0
790.1465201,0
810.6959707,0
810.2930403,0
799.4139194,0
806.2637363,0
824.3956044,0
832.0512821,0
807.4725275,0
788.5347985,0
801.4285714,0
816.3369963,0
809.4871795,0
796.1904762,0
808.2783883,0
830.4395604,0
823.5897436,0
801.025641,0
796.996337,0
815.5311355,0
815.1282051,0
790.5494505,0
786.1172161,0
811.5018315,0
818.7545788,0
793.3699634,0
777.6556777,0
798.6080586,0
820.3663004,0
809.8901099,0
794.981685,0
807.4725275,0
830.8424908,0
830.8424908,0
816.7399267,0
813.5164835,0
820.7692308,0
826.8131868,0
810.6959707,0
800.6227106,0
821.1721612,0
835.2747253,0
817.9487179,0
800.6227106,0
811.9047619,0
830.03663,0
815.5311355,0
791.3553114,0
798.6080586,0
821.5750916,0
811.5018315,0
780.4761905,0
784.9084249,0
811.5018315,0
816.7399267,0
794.981685,0
785.3113553,0
808.2783883,0
825.2014652,0
807.8754579,0
788.9377289,0
808.2783883,0
834.0659341,0
822.7838828,0
800.2197802,0
806.2637363,0
827.6190476,0
823.1868132,0
798.2051282,0
795.3846154,0
816.7399267,0
829.2307692,0
807.8754579,0
787.3260073,0
803.4432234,0
823.1868132,0
802.6373626,0
781.6849817,0
794.5787546,0
813.9194139,0
802.2344322,0
775.2380952,0
779.6703297,0
805.0549451,0
808.2783883,0
784.1025641,0
776.8498168,0
801.4285714,0
809.0842491,0
783.6996337,0
775.6410256,0
801.8315018,0
816.7399267,0
799.8168498,0
786.9230769,0
797.3992674,0
816.3369963,0
813.1135531,0
796.5934066,0
799.8168498,0
816.7399267,0
815.1282051,0
790.952381,0
782.8937729,0
805.4578755,0
818.7545788,0
794.5787546,0
781.6849817,0
804.2490842,0
824.3956044,0
811.9047619,0
791.7582418,0
800.2197802,0
822.3809524,0
818.3516484,0
794.5787546,0
793.3699634,0
815.9340659,0
828.4249084,0
810.2930403,0
794.1758242,0
815.1282051,0
830.8424908,0
815.5311355,0
798.2051282,0
808.2783883,0
825.6043956,0
809.8901099,0
792.1611722,0
797.3992674,0
815.1282051,0
817.1428571,0
790.5494505,0
790.5494505,0
815.9340659,0
822.7838828,0
807.0695971,0
790.5494505,0
797.3992674,0
817.9487179,0
813.1135531,0
806.2637363,0
816.3369963,0
834.4688645,0
837.6923077,0
815.9340659,0
813.9194139,0
830.8424908,0
832.8571429,0
809.4871795,0
797.3992674,0
817.5457875,0
828.021978,0
809.0842491,0
788.9377289,0
809.4871795,0
823.992674,0
798.6080586,0
784.1025641,0
797.3992674,0
815.9340659,0
811.0989011,0
793.7728938,0
802.2344322,0
827.2161172,0
831.6483516,0
817.1428571,0
807.4725275,0
817.5457875,0
823.992674,0
806.2637363,0
794.5787546,0
808.2783883,0
824.7985348,0
817.9487179,0
803.4432234,0
812.3076923,0
832.0512821,0
828.8278388,0
813.9194139,0
817.5457875,0
829.2307692,0
834.4688645,0
821.1721612,0
812.7106227,0
829.2307692,0
838.4981685,0
817.5457875,0
798.6080586,0
807.4725275,0
819.96337,0
807.4725275,0
793.3699634,0
801.025641,0
816.7399267,0
814.3223443,0
789.3406593,0
786.1172161,0
809.8901099,0
819.5604396,0
808.2783883,0
801.8315018,0
819.1575092,0
829.2307692,0
809.0842491,0
796.1904762,0
806.6666667,0
820.3663004,0
810.2930403,0
792.967033,0
800.2197802,0
819.5604396,0
819.96337,0
802.2344322,0
796.5934066,0
810.6959707,0
819.5604396,0
801.8315018,0
788.1318681,0
803.4432234,0
816.3369963,0
808.6813187,0
797.3992674,0
804.2490842,0
818.3516484,0
814.7252747,0
793.3699634,0
793.7728938,0
823.1868132,0
823.992674,0
801.8315018,0
796.5934066,0
816.3369963,0
825.6043956,0
804.6520147,0
793.7728938,0
812.3076923,0
829.2307692,0
819.1575092,0
799.8168498,0
806.2637363,0
830.03663,0
818.7545788,0
797.8021978,0
811.9047619,0
834.4688645,0
826.007326,0
784.9084249,0
770.4029304,0
787.7289377,0
789.7435897,0
779.2673993,0
773.6263736,0
788.1318681,0
811.0989011,0
807.4725275,0
795.3846154,0
798.2051282,0
817.1428571,0
819.1575092,0
793.7728938,0
794.5787546,0
816.7399267,0
819.5604396,0
800.2197802,0
790.1465201,0
807.8754579,0
822.3809524,0
801.8315018,0
784.5054945,0
797.8021978,0
819.1575092,0
817.9487179,0
801.025641,0
801.8315018,0
813.5164835,0
814.7252747,0
803.040293,0
801.4285714,0
823.1868132,0
828.4249084,0
805.4578755,0
791.3553114,0
810.6959707,0
822.7838828,0
806.2637363,0
791.3553114,0
802.2344322,0
819.1575092,0
810.2930403,0
794.981685,0
801.025641,0
825.2014652,0
832.4542125,0
811.0989011,0
793.7728938,0
803.4432234,0
821.5750916,0
813.1135531,0
807.4725275,0
819.1575092,0
830.4395604,0
823.5897436,0
803.8461538,0
809.4871795,0
830.03663,0
832.0512821,0
813.5164835,0
814.3223443,0
838.9010989,0
836.8864469,0
811.9047619,0
798.6080586,0
817.9487179,0
838.4981685,0
819.1575092,0
802.6373626,0
820.7692308,0
848.1684982,0
838.9010989,0
806.6666667,0
809.0842491,0
836.0805861,0
834.4688645,0
794.5787546,0
788.1318681,0
818.3516484,0
825.2014652,0
808.6813187,0
795.7875458,0
810.6959707,0
